ID	centroid_x	centroid_y	centroid_z	volume	integrated_intensity	eccentricity	elongation	orientation	bounding_box_volume	sum	mean	minimum	maximum	sigma	variance	surface_gradient	interior_gradient	surface_intensity	interior_intensity	intensity_ratio	convexity	radius_variation	surface_area	shape	shared_boundary	t_energy	t_entropy	inverse_diff_moment	inertia	cluster_shade	cluster_prominence	
1.00	1293.00	167.00	0.00	1042.00	87726.00	0.91	2.47	2.34	1980.00	87726.00	84.19	25.00	185.00	43.39	1882.61	11.40	0.00	84.19	0.00	0.00	0.00	1.14	1042.00	9.21	0.01	0.00	10.50	0.04	309.00	202389.77	101834008.00	
2.00	1197.00	148.00	0.00	998.00	111802.00	0.27	1.04	2.67	1806.00	111802.00	112.03	22.00	255.00	67.78	4593.76	13.40	0.00	112.03	0.00	0.00	0.00	0.80	998.00	8.82	0.04	0.00	10.47	0.04	472.47	366704.94	535517824.00	
3.00	1328.00	322.00	0.00	920.00	54619.00	0.54	1.19	2.28	1332.00	54619.00	59.37	24.00	104.00	21.18	448.80	5.41	0.00	59.37	0.00	0.00	0.00	0.82	920.00	8.13	0.01	0.00	9.84	0.13	51.00	12280.49	5494026.00	
4.00	1254.00	394.00	0.00	916.00	64542.00	0.94	3.00	2.41	2021.00	64542.00	70.46	25.00	130.00	32.30	1043.33	9.51	0.00	70.46	0.00	0.00	0.00	1.23	916.00	8.10	0.00	0.00	10.14	0.12	231.51	-15620.71	20358972.00	
5.00	700.00	142.00	0.00	884.00	78530.00	0.64	1.30	1.00	1221.00	78530.00	88.83	24.00	207.00	55.60	3091.72	12.45	0.00	88.83	0.00	0.00	0.00	0.82	884.00	7.82	0.01	0.00	10.24	0.10	159.20	720628.56	287956640.00	
6.00	1215.00	123.00	0.00	879.00	84650.00	0.51	1.16	0.77	1296.00	84650.00	96.30	24.00	243.00	58.23	3390.17	11.86	0.00	96.30	0.00	0.00	0.00	0.78	879.00	7.77	0.03	0.00	10.24	0.07	246.24	359608.28	281366336.00	
7.00	710.00	524.00	0.00	850.00	48855.00	0.81	1.69	2.18	1326.00	48855.00	57.48	25.00	127.00	27.41	751.54	6.67	0.00	57.48	0.00	0.00	0.00	0.89	850.00	7.52	0.01	0.00	9.90	0.14	93.73	98510.20	18594316.00	
8.00	1303.00	768.00	0.00	843.00	56353.00	0.78	1.59	1.25	1131.00	56353.00	66.85	21.00	121.00	27.48	755.20	7.65	0.00	66.85	0.00	0.00	0.00	0.84	843.00	7.45	0.01	0.00	9.98	0.14	56.73	9901.60	13907385.00	
9.00	962.00	824.00	0.00	835.00	57743.00	0.52	1.17	0.72	1292.00	57743.00	69.15	24.00	132.00	29.22	853.65	6.92	0.00	69.15	0.00	0.00	0.00	0.79	835.00	7.38	0.03	0.00	9.98	0.09	70.55	20398.59	19013466.00	
10.00	721.00	776.00	0.00	816.00	59914.00	0.68	1.37	2.80	1008.00	59914.00	73.42	25.00	151.00	34.42	1184.76	8.93	0.00	73.42	0.00	0.00	0.00	0.81	816.00	7.22	0.01	0.00	10.13	0.09	110.23	116786.28	42124444.00	
11.00	1097.00	144.00	0.00	814.00	44832.00	0.74	1.48	2.36	1122.00	44832.00	55.08	23.00	121.00	25.40	645.02	6.59	0.00	55.08	0.00	0.00	0.00	0.85	814.00	7.20	0.01	0.00	9.81	0.10	75.69	78171.80	14533394.00	
12.00	1015.00	440.00	0.00	772.00	55750.00	0.78	1.59	1.88	1134.00	55750.00	72.22	23.00	160.00	38.74	1500.85	10.42	0.00	72.22	0.00	0.00	0.00	0.84	772.00	6.83	0.03	0.00	10.09	0.08	202.00	279591.00	74873912.00	
13.00	988.00	354.00	0.00	769.00	66555.00	0.60	1.25	2.87	952.00	66555.00	86.55	25.00	167.00	39.88	1590.77	9.84	0.00	86.55	0.00	0.00	0.00	0.80	769.00	6.80	0.02	0.00	10.17	0.11	149.39	-11079.65	63099864.00	
14.00	957.00	210.00	0.00	766.00	55731.00	0.76	1.54	2.91	962.00	55731.00	72.76	24.00	147.00	33.91	1149.75	8.54	0.00	72.76	0.00	0.00	0.00	0.83	766.00	6.77	0.03	0.00	10.10	0.11	114.99	88529.61	36326440.00	
15.00	674.00	565.00	0.00	763.00	44453.00	0.78	1.61	2.01	1064.00	44453.00	58.26	25.00	102.00	21.71	471.27	7.18	0.00	58.26	0.00	0.00	0.00	0.84	763.00	6.75	0.00	0.00	9.82	0.16	117.11	-3017.15	4435183.50	
16.00	1180.00	171.00	0.00	741.00	70336.00	0.24	1.03	2.76	1089.00	70336.00	94.92	23.00	201.00	59.08	3490.72	12.68	0.00	94.92	0.00	0.00	0.00	0.76	741.00	6.55	0.03	0.00	10.02	0.06	392.62	442744.28	282610464.00	
17.00	515.00	604.00	0.00	733.00	45776.00	0.45	1.12	2.99	992.00	45776.00	62.45	23.00	124.00	26.26	689.60	7.20	0.00	62.45	0.00	0.00	0.00	0.75	733.00	6.48	0.01	0.00	9.88	0.14	72.34	40754.75	13548029.00	
18.00	489.00	106.00	0.00	730.00	41370.00	0.70	1.40	2.45	960.00	41370.00	56.67	25.00	111.00	24.73	611.79	6.66	0.00	56.67	0.00	0.00	0.00	0.81	730.00	6.45	0.00	0.00	9.68	0.11	72.74	42427.79	10059664.00	
19.00	951.00	278.00	0.00	723.00	37382.00	0.80	1.65	2.30	1155.00	37382.00	51.70	23.00	101.00	20.71	429.06	6.20	0.00	51.70	0.00	0.00	0.00	0.86	723.00	6.39	0.01	0.00	9.69	0.12	79.01	32063.75	5159279.00	
20.00	998.00	177.00	0.00	709.00	53850.00	0.37	1.07	0.43	961.00	53850.00	75.95	25.00	155.00	34.08	1161.78	7.90	0.00	75.95	0.00	0.00	0.00	0.76	709.00	6.27	0.04	0.00	9.89	0.11	73.02	82400.14	43718676.00	
21.00	1271.00	206.00	0.00	698.00	33000.00	0.76	1.55	1.81	962.00	33000.00	47.28	22.00	88.00	18.42	339.15	5.18	0.00	47.28	0.00	0.00	0.00	0.80	698.00	6.17	0.01	0.00	9.29	0.16	32.81	22997.45	3211303.25	
22.00	1159.00	262.00	0.00	685.00	53966.00	0.62	1.27	1.63	945.00	53966.00	78.78	25.00	159.00	38.31	1467.37	10.24	0.00	78.78	0.00	0.00	0.00	0.75	685.00	6.06	0.02	0.00	10.01	0.05	178.48	123421.82	58688932.00	
23.00	97.00	564.00	0.00	684.00	28950.00	0.64	1.30	1.81	896.00	28950.00	42.32	25.00	77.00	13.56	183.83	3.58	0.00	42.32	0.00	0.00	0.00	0.78	684.00	6.05	0.02	0.00	8.74	0.26	17.67	14166.85	1281589.50	
24.00	867.00	677.00	0.00	684.00	48937.00	0.80	1.66	1.00	980.00	48937.00	71.55	22.00	156.00	38.48	1480.61	8.25	0.00	71.55	0.00	0.00	0.00	0.85	684.00	6.05	0.03	0.00	9.88	0.11	94.02	231668.73	64849932.00	
25.00	1153.00	446.00	0.00	682.00	46162.00	0.61	1.26	1.34	891.00	46162.00	67.69	25.00	145.00	32.97	1086.89	9.15	0.00	67.69	0.00	0.00	0.00	0.75	682.00	6.03	0.00	0.00	9.90	0.09	115.62	117975.59	34007932.00	
26.00	941.00	841.00	0.00	680.00	55230.00	0.66	1.33	2.19	960.00	55230.00	81.22	22.00	157.00	38.14	1454.92	10.04	0.00	81.22	0.00	0.00	0.00	0.76	680.00	6.01	0.02	0.00	9.89	0.07	201.40	80411.80	56532512.00	
27.00	1138.00	841.00	0.00	680.00	27208.00	0.63	1.29	2.31	870.00	27208.00	40.01	21.00	59.00	9.82	96.52	3.07	0.00	40.01	0.00	0.00	0.00	0.76	680.00	6.01	0.00	0.00	8.42	0.23	13.64	81.42	208001.64	
28.00	358.00	588.00	0.00	676.00	45963.00	0.77	1.57	1.84	925.00	45963.00	67.99	23.00	126.00	30.98	959.77	8.81	0.00	67.99	0.00	0.00	0.00	0.79	676.00	5.98	0.01	0.00	9.88	0.09	120.05	46673.34	21118408.00	
29.00	581.00	13.00	0.00	671.00	35544.00	0.83	1.80	0.30	925.00	35544.00	52.97	21.00	115.00	23.14	535.35	7.35	0.00	52.97	0.00	0.00	0.00	0.83	671.00	5.93	0.01	0.00	9.54	0.14	55.39	70121.81	10985288.00	
30.00	1373.00	21.00	0.00	667.00	41091.00	0.84	1.85	2.22	1015.00	41091.00	61.61	23.00	122.00	28.30	801.10	7.52	0.00	61.61	0.00	0.00	0.00	0.88	667.00	5.90	0.01	0.00	9.72	0.08	115.55	72375.02	17416042.00	
31.00	12.00	67.00	0.00	659.00	38972.00	0.52	1.17	1.21	806.00	38972.00	59.14	22.00	114.00	25.42	645.99	6.84	0.00	59.14	0.00	0.00	0.00	0.74	659.00	5.83	0.01	0.00	9.66	0.17	52.85	43371.72	11466558.00	
32.00	883.00	725.00	0.00	651.00	42229.00	0.82	1.76	1.63	950.00	42229.00	64.87	25.00	120.00	27.02	730.35	7.98	0.00	64.87	0.00	0.00	0.00	0.82	651.00	5.76	0.02	0.00	9.77	0.07	119.30	30047.71	12911702.00	
33.00	443.00	36.00	0.00	648.00	37432.00	0.37	1.08	0.71	928.00	37432.00	57.77	23.00	125.00	28.62	819.07	6.55	0.00	57.77	0.00	0.00	0.00	0.75	648.00	5.73	0.03	0.00	9.36	0.19	45.01	95855.60	20918574.00	
34.00	1050.00	249.00	0.00	636.00	32686.00	0.85	1.93	2.06	945.00	32686.00	51.39	25.00	97.00	19.75	390.17	6.46	0.00	51.39	0.00	0.00	0.00	0.86	636.00	5.62	0.00	0.00	9.48	0.08	72.40	17811.17	3916459.75	
35.00	729.00	494.00	0.00	618.00	38235.00	0.76	1.53	2.56	952.00	38235.00	61.87	25.00	121.00	26.06	679.23	7.32	0.00	61.87	0.00	0.00	0.00	0.79	618.00	5.46	0.03	0.00	9.76	0.08	104.56	51431.41	12541970.00	
36.00	476.00	556.00	0.00	617.00	32052.00	0.58	1.22	0.11	891.00	32052.00	51.95	25.00	92.00	19.53	381.23	5.20	0.00	51.95	0.00	0.00	0.00	0.74	617.00	5.46	0.02	0.00	9.26	0.16	26.95	15802.62	3990732.75	
37.00	976.00	759.00	0.00	605.00	36827.00	0.76	1.54	2.08	810.00	36827.00	60.87	25.00	106.00	23.29	542.46	7.04	0.00	60.87	0.00	0.00	0.00	0.79	605.00	5.35	0.03	0.00	9.57	0.08	90.26	13238.87	6786054.00	
38.00	698.00	618.00	0.00	604.00	37515.00	0.57	1.22	2.19	899.00	37515.00	62.11	22.00	115.00	25.00	624.85	7.49	0.00	62.11	0.00	0.00	0.00	0.72	604.00	5.34	0.03	0.00	9.65	0.10	90.46	19153.86	10196248.00	
39.00	25.00	184.00	0.00	601.00	36374.00	0.71	1.41	2.49	754.00	36374.00	60.52	24.00	107.00	26.91	723.94	7.63	0.00	60.52	0.00	0.00	0.00	0.76	601.00	5.31	0.00	0.00	9.39	0.15	102.35	5226.02	10746422.00	
40.00	1273.00	509.00	0.00	598.00	40227.00	0.68	1.36	2.39	728.00	40227.00	67.27	25.00	127.00	32.23	1038.53	7.70	0.00	67.27	0.00	0.00	0.00	0.77	598.00	5.29	0.02	0.00	9.71	0.09	111.83	56804.05	23959584.00	
41.00	57.00	453.00	0.00	589.00	27058.00	0.71	1.42	1.90	744.00	27058.00	45.94	25.00	69.00	12.12	146.99	4.65	0.00	45.94	0.00	0.00	0.00	0.74	589.00	5.21	0.00	0.00	8.99	0.17	33.66	94.07	480091.97	
42.00	353.00	99.00	0.00	586.00	39953.00	0.60	1.25	3.05	744.00	39953.00	68.18	22.00	130.00	30.54	932.84	9.02	0.00	68.18	0.00	0.00	0.00	0.73	586.00	5.18	0.02	0.00	9.69	0.07	108.63	52127.62	22110000.00	
43.00	438.00	275.00	0.00	581.00	38181.00	0.60	1.25	0.18	806.00	38181.00	65.72	25.00	117.00	27.09	734.09	8.09	0.00	65.72	0.00	0.00	0.00	0.73	581.00	5.14	0.02	0.00	9.58	0.15	55.69	13882.16	13551855.00	
44.00	160.00	483.00	0.00	579.00	27680.00	0.70	1.40	2.74	744.00	27680.00	47.81	25.00	71.00	13.04	169.99	4.72	0.00	47.81	0.00	0.00	0.00	0.75	579.00	5.12	0.00	0.00	8.80	0.21	34.56	-3453.63	567605.00	
45.00	809.00	521.00	0.00	579.00	38739.00	0.47	1.13	2.72	840.00	38739.00	66.91	23.00	115.00	27.65	764.49	7.94	0.00	66.91	0.00	0.00	0.00	0.69	579.00	5.12	0.03	0.00	9.49	0.16	74.80	1070.31	14190381.00	
46.00	75.00	670.00	0.00	577.00	28945.00	0.58	1.22	1.63	725.00	28945.00	50.16	23.00	91.00	18.07	326.58	5.68	0.00	50.16	0.00	0.00	0.00	0.73	577.00	5.10	0.00	0.00	9.27	0.16	35.95	9302.24	2819623.50	
47.00	928.00	300.00	0.00	572.00	35968.00	0.68	1.37	2.12	775.00	35968.00	62.88	24.00	127.00	29.67	880.27	8.46	0.00	62.88	0.00	0.00	0.00	0.74	572.00	5.06	0.03	0.00	9.65	0.10	116.88	52956.84	18620098.00	
48.00	26.00	370.00	0.00	572.00	41700.00	0.32	1.06	1.35	728.00	41700.00	72.90	25.00	135.00	31.43	987.55	8.81	0.00	72.90	0.00	0.00	0.00	0.73	572.00	5.06	0.02	0.00	9.65	0.09	85.61	923.62	23802902.00	
49.00	1236.00	311.00	0.00	570.00	37895.00	0.76	1.54	2.30	756.00	37895.00	66.48	23.00	115.00	27.12	735.62	8.10	0.00	66.48	0.00	0.00	0.00	0.80	570.00	5.04	0.02	0.00	9.52	0.13	131.03	-3664.80	11370038.00	
50.00	751.00	641.00	0.00	569.00	30070.00	0.81	1.69	2.18	780.00	30070.00	52.85	25.00	92.00	19.41	376.63	6.40	0.00	52.85	0.00	0.00	0.00	0.80	569.00	5.03	0.00	0.00	9.41	0.10	70.23	10912.15	3252711.25	
51.00	15.00	296.00	0.00	568.00	18299.00	0.76	1.53	3.13	651.00	18299.00	32.22	23.00	46.00	4.54	20.59	1.84	0.00	32.22	0.00	0.00	0.00	0.76	568.00	5.02	0.02	0.01	7.14	0.39	6.55	268.84	11580.37	
52.00	545.00	370.00	0.00	564.00	32618.00	0.82	1.75	2.21	810.00	32618.00	57.83	25.00	102.00	21.27	452.62	7.39	0.00	57.83	0.00	0.00	0.00	0.81	564.00	4.99	0.01	0.00	9.47	0.10	99.92	2140.28	4411033.50	
53.00	530.00	578.00	0.00	564.00	32418.00	0.87	2.00	2.33	900.00	32418.00	57.48	25.00	108.00	23.34	544.68	7.95	0.00	57.48	0.00	0.00	0.00	0.90	564.00	4.99	0.02	0.00	9.57	0.07	118.59	35434.48	7578558.00	
54.00	630.00	119.00	0.00	561.00	38990.00	0.82	1.73	2.64	825.00	38990.00	69.50	24.00	116.00	27.00	728.76	7.34	0.00	69.50	0.00	0.00	0.00	0.82	561.00	4.96	0.03	0.00	9.60	0.13	83.72	-23582.19	12122798.00	
55.00	955.00	321.00	0.00	560.00	30674.00	0.92	2.59	1.97	897.00	30674.00	54.78	25.00	101.00	21.10	445.41	8.05	0.00	54.78	0.00	0.00	0.00	0.93	560.00	4.95	0.00	0.00	9.49	0.07	122.36	14757.96	4386538.50	
56.00	1081.00	731.00	0.00	560.00	28896.00	0.75	1.51	2.38	812.00	28896.00	51.60	25.00	94.00	19.18	367.93	6.11	0.00	51.60	0.00	0.00	0.00	0.77	560.00	4.95	0.01	0.00	9.38	0.09	64.87	17242.58	3461819.75	
57.00	774.00	672.00	0.00	559.00	28559.00	0.69	1.38	2.67	837.00	28559.00	51.09	25.00	83.00	17.09	292.09	5.45	0.00	51.09	0.00	0.00	0.00	0.73	559.00	4.94	0.02	0.00	9.16	0.10	53.18	1419.31	1881378.25	
58.00	1251.00	14.00	0.00	557.00	37596.00	0.69	1.38	2.83	690.00	37596.00	67.50	25.00	125.00	31.24	975.67	9.61	0.00	67.50	0.00	0.00	0.00	0.73	557.00	4.93	0.00	0.00	9.59	0.09	136.57	33809.37	20902262.00	
59.00	734.00	184.00	0.00	554.00	34542.00	0.78	1.59	2.11	775.00	34542.00	62.35	25.00	121.00	26.04	678.21	8.85	0.00	62.35	0.00	0.00	0.00	0.77	554.00	4.90	0.00	0.00	9.58	0.07	123.95	21823.66	10767465.00	
60.00	858.00	320.00	0.00	554.00	27577.00	0.76	1.53	3.01	682.00	27577.00	49.78	25.00	80.00	15.81	250.07	4.54	0.00	49.78	0.00	0.00	0.00	0.76	554.00	4.90	0.02	0.00	8.99	0.15	25.51	636.84	1425836.62	
61.00	973.00	173.00	0.00	553.00	30467.00	0.87	2.03	2.35	957.00	30467.00	55.09	21.00	111.00	22.86	522.63	7.43	0.00	55.09	0.00	0.00	0.00	0.90	553.00	4.89	0.03	0.00	9.53	0.09	127.52	28655.40	7226939.50	
62.00	1296.00	637.00	0.00	553.00	35005.00	0.73	1.46	1.21	696.00	35005.00	63.30	22.00	123.00	26.51	702.94	8.00	0.00	63.30	0.00	0.00	0.00	0.75	553.00	4.89	0.03	0.00	9.49	0.11	59.10	51280.30	14498531.00	
63.00	170.00	73.00	0.00	552.00	30564.00	0.70	1.39	2.48	729.00	30564.00	55.37	25.00	108.00	24.17	584.05	7.18	0.00	55.37	0.00	0.00	0.00	0.76	552.00	4.88	0.00	0.00	9.44	0.11	77.20	47622.54	9073245.00	
64.00	838.00	521.00	0.00	548.00	30818.00	0.67	1.35	1.52	744.00	30818.00	56.24	25.00	95.00	20.39	415.65	6.20	0.00	56.24	0.00	0.00	0.00	0.71	548.00	4.85	0.02	0.00	9.35	0.11	55.55	2239.84	3872826.00	
65.00	1228.00	751.00	0.00	546.00	26431.00	0.68	1.36	0.92	675.00	26431.00	48.41	24.00	91.00	18.69	349.27	5.60	0.00	48.41	0.00	0.00	0.00	0.74	546.00	4.83	0.01	0.00	9.08	0.16	28.92	23513.41	3615407.00	
66.00	1314.00	136.00	0.00	545.00	43215.00	0.82	1.75	2.49	800.00	43215.00	79.29	25.00	160.00	39.79	1583.44	12.07	0.00	79.29	0.00	0.00	0.00	0.81	545.00	4.82	0.02	0.00	9.72	0.05	318.61	106451.29	62353164.00	
67.00	621.00	525.00	0.00	545.00	42387.00	0.73	1.45	1.49	736.00	42387.00	77.77	23.00	134.00	30.67	940.68	8.75	0.00	77.77	0.00	0.00	0.00	0.75	545.00	4.82	0.05	0.00	9.56	0.13	122.32	-26969.48	21380976.00	
68.00	1350.00	299.00	0.00	542.00	32510.00	0.68	1.36	2.45	812.00	32510.00	59.98	25.00	96.00	20.85	434.79	7.04	0.00	59.98	0.00	0.00	0.00	0.73	542.00	4.79	0.02	0.00	9.45	0.12	96.08	-6763.50	3969059.25	
69.00	719.00	627.00	0.00	541.00	29903.00	0.79	1.61	2.46	754.00	29903.00	55.27	22.00	92.00	19.34	374.05	6.68	0.00	55.27	0.00	0.00	0.00	0.78	541.00	4.78	0.02	0.00	9.32	0.15	89.80	732.87	2943843.75	
70.00	587.00	565.00	0.00	540.00	23342.00	0.72	1.43	0.04	630.00	23342.00	43.23	25.00	66.00	11.96	143.01	4.14	0.00	43.23	0.00	0.00	0.00	0.72	540.00	4.77	0.00	0.00	8.67	0.19	20.13	1113.93	451019.31	
71.00	1293.00	609.00	0.00	538.00	26672.00	0.55	1.20	2.60	837.00	26672.00	49.58	22.00	79.00	15.44	238.35	4.67	0.00	49.58	0.00	0.00	0.00	0.75	538.00	4.76	0.03	0.00	8.97	0.23	39.61	-5027.86	1302948.25	
72.00	985.00	440.00	0.00	536.00	31797.00	0.83	1.80	2.55	780.00	31797.00	59.32	22.00	115.00	28.63	819.67	8.81	0.00	59.32	0.00	0.00	0.00	0.82	536.00	4.74	0.02	0.00	9.43	0.08	179.88	34514.46	14168842.00	
73.00	196.00	468.00	0.00	535.00	25342.00	0.57	1.22	2.23	624.00	25342.00	47.37	25.00	75.00	14.64	214.34	5.14	0.00	47.37	0.00	0.00	0.00	0.73	535.00	4.73	0.00	0.00	9.04	0.13	39.91	693.90	965392.44	
74.00	987.00	733.00	0.00	533.00	34070.00	0.66	1.33	2.32	783.00	34070.00	63.92	24.00	117.00	28.07	787.87	7.55	0.00	63.92	0.00	0.00	0.00	0.75	533.00	4.71	0.04	0.00	9.54	0.07	120.86	35951.25	15139246.00	
75.00	629.00	140.00	0.00	532.00	39820.00	0.69	1.38	2.66	696.00	39820.00	74.85	23.00	130.00	30.91	955.24	8.79	0.00	74.85	0.00	0.00	0.00	0.73	532.00	4.70	0.04	0.00	9.56	0.11	160.62	-45353.18	19864672.00	
76.00	340.00	423.00	0.00	528.00	28078.00	0.46	1.13	2.67	676.00	28078.00	53.18	21.00	100.00	21.09	444.60	6.33	0.00	53.18	0.00	0.00	0.00	0.70	528.00	4.67	0.01	0.00	9.33	0.08	56.26	25018.13	5318980.50	
77.00	746.00	475.00	0.00	527.00	33326.00	0.44	1.11	2.73	756.00	33326.00	63.24	24.00	106.00	22.08	487.49	6.72	0.00	63.24	0.00	0.00	0.00	0.71	527.00	4.66	0.04	0.00	9.38	0.11	78.69	-8988.84	5490048.00	
78.00	560.00	33.00	0.00	526.00	33383.00	0.73	1.47	2.33	729.00	33383.00	63.47	22.00	118.00	27.21	740.17	8.70	0.00	63.47	0.00	0.00	0.00	0.75	526.00	4.65	0.01	0.00	9.56	0.11	130.35	20284.39	11856412.00	
79.00	838.00	136.00	0.00	526.00	42035.00	0.76	1.55	2.26	700.00	42035.00	79.91	25.00	181.00	43.33	1877.69	13.73	0.00	79.91	0.00	0.00	0.00	0.76	526.00	4.65	0.00	0.00	9.64	0.05	344.73	289394.88	101437816.00	
80.00	470.00	188.00	0.00	524.00	15243.00	0.66	1.34	0.86	754.00	15243.00	29.09	23.00	38.00	3.30	10.88	1.27	0.00	29.09	0.00	0.00	0.00	0.75	524.00	4.63	0.03	0.02	5.99	0.53	2.35	200.57	4692.57	
81.00	1052.00	496.00	0.00	522.00	29700.00	0.70	1.41	2.49	675.00	29700.00	56.90	25.00	106.00	23.96	573.92	7.62	0.00	56.90	0.00	0.00	0.00	0.73	522.00	4.62	0.00	0.00	9.46	0.07	92.71	26298.59	7713223.00	
82.00	551.00	108.00	0.00	521.00	34018.00	0.74	1.48	2.36	676.00	34018.00	65.29	23.00	114.00	27.02	730.08	9.03	0.00	65.29	0.00	0.00	0.00	0.75	521.00	4.61	0.00	0.00	9.48	0.09	143.14	491.96	10503684.00	
83.00	188.00	641.00	0.00	521.00	33621.00	0.70	1.40	2.35	675.00	33621.00	64.53	25.00	120.00	27.43	752.24	8.53	0.00	64.53	0.00	0.00	0.00	0.74	521.00	4.61	0.02	0.00	9.54	0.09	124.68	33089.76	13662416.00	
84.00	326.00	682.00	0.00	520.00	31696.00	0.48	1.14	2.37	625.00	31696.00	60.95	25.00	115.00	25.68	659.39	8.17	0.00	60.95	0.00	0.00	0.00	0.70	520.00	4.60	0.00	0.00	9.47	0.10	85.70	37209.48	10987146.00	
85.00	806.00	800.00	0.00	520.00	28897.00	0.79	1.64	2.52	725.00	28897.00	55.57	25.00	106.00	23.02	530.10	7.60	0.00	55.57	0.00	0.00	0.00	0.77	520.00	4.60	0.00	0.00	9.45	0.07	100.53	26320.94	6706783.00	
86.00	990.00	332.00	0.00	519.00	39558.00	0.48	1.14	3.02	725.00	39558.00	76.22	23.00	133.00	34.30	1176.60	8.91	0.00	76.22	0.00	0.00	0.00	0.75	519.00	4.59	0.05	0.00	9.51	0.07	146.47	-22166.69	30569440.00	
87.00	1331.00	732.00	0.00	519.00	22792.00	0.63	1.28	2.44	650.00	22792.00	43.92	25.00	73.00	14.00	195.94	4.52	0.00	43.92	0.00	0.00	0.00	0.71	519.00	4.59	0.00	0.00	8.92	0.15	31.06	5035.31	900887.06	
88.00	705.00	823.00	0.00	516.00	29867.00	0.84	1.86	2.49	754.00	29867.00	57.88	25.00	97.00	22.13	489.53	8.11	0.00	57.88	0.00	0.00	0.00	0.82	516.00	4.56	0.00	0.00	9.41	0.08	116.74	6021.97	4745753.50	
89.00	1183.00	219.00	0.00	515.00	28876.00	0.80	1.68	2.51	810.00	28876.00	56.07	25.00	100.00	21.87	478.24	7.35	0.00	56.07	0.00	0.00	0.00	0.78	515.00	4.55	0.02	0.00	9.44	0.07	105.48	17534.99	5283814.00	
90.00	1298.00	663.00	0.00	515.00	24266.00	0.62	1.27	2.07	675.00	24266.00	47.12	22.00	82.00	15.74	247.70	4.87	0.00	47.12	0.00	0.00	0.00	0.72	515.00	4.55	0.03	0.00	9.08	0.13	37.75	7622.66	1550241.25	
91.00	545.00	823.00	0.00	515.00	30776.00	0.61	1.26	2.46	784.00	30776.00	59.76	25.00	105.00	23.24	540.28	7.30	0.00	59.76	0.00	0.00	0.00	0.70	515.00	4.55	0.02	0.00	9.39	0.07	94.16	13297.56	6684149.50	
92.00	507.00	232.00	0.00	513.00	20429.00	0.73	1.46	3.13	630.00	20429.00	39.82	23.00	64.00	11.19	125.16	3.68	0.00	39.82	0.00	0.00	0.00	0.72	513.00	4.54	0.00	0.00	8.56	0.23	19.10	2854.55	379697.00	
93.00	131.00	545.00	0.00	513.00	21678.00	0.46	1.13	2.79	728.00	21678.00	42.26	25.00	69.00	13.71	187.94	4.14	0.00	42.26	0.00	0.00	0.00	0.70	513.00	4.54	0.02	0.00	8.48	0.27	25.26	2534.85	769980.06	
